State,Year,admission_rate_per_100k,admission_rate_lag2,neighbor_admission_rate_lag1,search_PC1,search_PC2,search_PC3,log_state_population
Vermont,2020,264.7000787683265,312.098872922942,605.9945498450359,-4.974822998212218,-1.4355366214491505,-0.059332809857758864,13.342858625055998
Virginia,2016,396.7852789335172,410.6823098745344,502.5927897049971,-0.17764954559221413,-0.51295545498456,1.0362565515287576,15.945841368674406
Virginia,2017,403.1396016366878,421.8802641663629,469.0173688342338,1.3530128359047382,-0.7956309619304854,0.6704211636962604,15.952160421960832
Virginia,2018,401.2492186508626,396.7852789335172,467.25179124597736,1.7419391094832006,-0.07887027698213801,0.4104886706041853,15.956860602814405
Virginia,2019,443.5151079126601,403.1396016366878,440.53860530733607,2.665427028179895,-0.05950112889139177,-0.08373493560953284,15.962218381432557
Virginia,2020,412.6621270340489,401.2492186508626,403.5362603595941,2.9024931507331906,-1.166781518101555,-0.713753056609787,15.966174833139824
Washington,2016,186.98730034311143,249.3789967057885,299.85999897475256,1.767776329290472,-0.6687866743075003,0.8619624640580077,15.803379563638595
Washington,2017,177.7071496567492,220.4460348804227,252.85401333065903,1.8983476447505068,-0.5472737783925886,0.5546421738703756,15.820760604771694
Washington,2018,188.65936661204844,186.98730034311143,215.80336479641903,2.9256855122385352,-0.1420682054003742,-0.7543789530349627,15.833979612642096
Washington,2019,189.78138235445545,177.7071496567492,228.2756843609405,3.5487979806596543,0.0892923732230519,-0.7210717816515378,15.845502368007871
Washington,2020,174.82035746018903,188.65936661204844,215.83846364758463,3.4451519670277175,-0.710396040058183,-0.7252943498514718,15.855900932117157
West Virginia,2016,573.0080466701411,653.8529500926471,524.6419412733361,-2.9739441748640707,-0.6427983834277047,1.281914485447305,14.42115624144536
West Virginia,2017,602.0840355356046,594.0329794090267,483.79928630396915,-2.8851986431894816,-0.45202723911280723,1.0282890850074404,14.413623170735413
West Virginia,2018,562.0301303522295,573.0080466701411,487.9740238780545,-1.985715798551326,0.8245011485761348,-0.06796640046375343,14.406598988257194
West Virginia,2019,509.6746270602135,602.0840355356046,474.4981694729657,-1.8281213727689185,1.1718013021893094,-0.6812063723458371,14.400662087277636
West Virginia,2020,490.2545793979898,562.0301303522295,456.24198217104265,-2.2546379968608967,0.5172629618590792,-0.5486478686650201,14.394809638344665
Wisconsin,2016,393.0620224166561,416.2901370176836,415.1589132467376,1.2700739384113997,0.27428377785151753,1.192399988873141,15.569078251168301
Wisconsin,2017,367.6758072943773,430.3368756883438,372.7076647166062,0.6755155780317701,0.25052566655102554,0.6386830475874986,15.572186225209943
Wisconsin,2018,352.0206068904118,393.0620224166561,506.59241870179096,1.6127052614745458,0.7377535552208108,-0.6436074845194735,15.574973910254307
Wisconsin,2019,357.9656631095009,367.6758072943773,508.1838823297186,1.8672352897491613,1.0389801023344654,-1.0316068456463336,15.577597623498384
Wisconsin,2020,314.608012988939,352.0206068904118,494.7882002095673,1.7324623916076336,1.3036869036403977,-0.8573841743784023,15.578982857749638
Wyoming,2016,299.02109038467785,291.5156929756721,412.67893103038784,-4.950309467646163,-1.2850904623394048,-0.4593516885126887,13.279782424581072
Wyoming,2017,241.3818073980076,264.32965147709115,377.3441323945647,-4.08243457442153,-1.1443665130946494,-0.7511543400169998,13.270773037641508
Wyoming,2018,207.2345584349646,299.02109038467785,382.9772219724068,-4.385666511835463,-0.698792245181536,-0.8795374771838813,13.269151016454998
Wyoming,2019,215.47414655000037,241.3818073980076,401.48411144113834,-4.374667694079017,-0.6615956852430434,-0.8165950159728034,13.270983362525268
Wyoming,2020,240.41433693725872,207.2345584349646,432.0005372532907,-3.9785690862041916,-0.40460625372375025,-0.6752693571057103,13.274789141848617
