State,Year,admission_rate_per_100k,search_PC1,search_PC2,search_PC3,log_state_population
Massachusetts,2020,472.1788726718535,2.9952501422052227,-1.3346285861914824,0.8709221269016859,15.74610023128633
Michigan,2014,337.7958973756934,0.6407736069876402,1.8764062984588579,-0.6259650652648345,16.11127574819831
Michigan,2015,324.12356033021547,1.0066637154009668,1.7427235274080448,-0.7496083742845338,16.1115223943654
Michigan,2016,280.2860364209101,1.150564972167761,1.1418898270978532,-0.49384887564582347,16.113496792400273
Michigan,2017,287.16760725334257,1.138406323358329,0.5941821506785447,0.25341438008290557,16.115768144415206
Michigan,2018,282.85962773069684,2.242799795436497,-0.6399672377442082,-0.640400359698064,16.116823442043632
Michigan,2019,288.4385708469728,2.5270561925347836,-0.8015613627728093,-0.48726957880387806,16.1165739938251
Michigan,2020,276.9261796076979,2.5981282111799984,-1.131881194525816,0.3751477772712173,16.11474554561666
Minnesota,2014,582.2840757684545,0.2892238300826464,1.4025827182964015,-0.199688650617044,15.511615037948062
Minnesota,2015,557.0749244803338,1.2229527305774472,1.4103841473619152,0.1795761919383656,15.517345684361576
Minnesota,2016,502.2297189685378,1.861133582316812,0.7629944083089129,0.521917885803744,15.524858961616417
Minnesota,2017,516.2244403812842,1.7299370517942076,-0.2449796567206133,1.6177118987551167,15.53277687830347
Minnesota,2018,531.3115443301035,2.795887242613997,-0.9260723365348777,1.2411962519769164,15.539840575784194
Minnesota,2019,518.6121477936466,3.2843608309335046,-1.3932498033767877,1.0545297937052245,15.545404020593208
Minnesota,2020,468.41785417957766,3.1438410167780346,-1.5080237247310109,1.450641785694069,15.548464728570021
Mississippi,2014,541.4633950690734,-3.4377309812299557,0.149193911099908,0.6358624132549233,14.911416521168334
Mississippi,2015,478.2239231684776,-3.2935804903305694,0.6921564443951113,0.5815018332526753,14.910861199907744
Mississippi,2016,486.52525667969087,-3.091123208372404,0.049165489255799735,0.513600657152514,14.910982922225179
Mississippi,2017,526.6371393204341,-2.7628431347603826,-0.16903337711004077,0.030701672312968907,14.911009338024236
Mississippi,2018,526.3371393878195,-1.4414728847553744,-1.188656235421532,-1.3209789173702744,14.908399499482758
Mississippi,2019,532.1958332927611,-0.5232561477958017,-1.341337124060974,-1.8158827191327613,14.906838714975866
Mississippi,2020,453.3525505378548,-0.8611199267200691,-1.583307623849909,-1.827150317740433,14.902989769944368
Missouri,2014,820.2497718319296,-0.3630418839229526,1.472179957602618,-0.06242583177646251,15.617076783382712
Missouri,2015,797.4769114385841,0.6242444933663345,1.54013893045872,0.4033075772110718,15.619760199223423
Missouri,2016,769.9399676658046,0.35592196245838875,1.7793725828907019,-0.6707638853080496,15.622385871666609
Missouri,2017,781.329002179867,0.5225706363380249,0.6236990620989076,-0.4542310476394343,15.625663492150828
Missouri,2018,793.3416759359229,1.8116129881250975,-0.3205139980612657,-0.2862934451549887,15.628050281031078
Missouri,2019,781.698484237783,2.1515498879184793,-0.6144512995764106,-0.6953512944772154,15.630412658694592
Missouri,2020,732.3359908757925,1.4773788130620045,-0.4417923956123963,-0.6632867216373827,15.632214315426802
Montana,2014,449.8086846322863,-4.1931851260707536,-0.5311331846928448,0.8680752613484384,13.837914700344506
Montana,2015,412.023325367549,-3.9249438667052132,-0.49074634664050276,0.7835117153066387,13.846519764171953
Montana,2016,388.6245282530032,-4.309979474900084,-0.40159596403033737,0.9830648921368534,13.856783970580047
Montana,2017,351.0896113532891,-3.3330687206624376,-1.1813705702692694,0.027836206737824207,13.86797206972012
Montana,2018,404.9658227681203,-2.679012177266436,-1.0416599771675776,-0.4639340269587034,13.875493091333093
Montana,2019,378.4611675480295,-2.2246554934350176,-2.3451714346239627,-0.8561452532750142,13.883284153102496
Montana,2020,356.2911296464759,-2.610528875378953,-1.1185115090143776,-0.5562139520084183,13.893005715693995
Nebraska,2014,433.52101513068135,-3.6772568514140835,0.73226653115328,0.8633449439691189,14.446758398349445
Nebraska,2015,412.24930089389386,-2.542213916975804,0.6066207643964926,0.14042630448133261,14.453176212040098
Nebraska,2016,411.75295032790746,-2.314278961796885,0.6363076520349952,-0.2103918493598999,14.460770741376638
Nebraska,2017,448.6180997580592,-1.8593863678740294,0.23314419741114545,-0.48353316021184384,14.46627097873042
Nebraska,2018,433.65089389211806,-0.6920346195068181,-0.8766948608172076,-1.5821175927142501,14.470702464365175
Nebraska,2019,481.22423445244704,-0.03878665873939209,-0.5619673759122877,-1.8768811252483117,14.474361798742944
Nebraska,2020,405.1504166081736,-0.420951786304241,-1.1497483140976843,-1.4087472457399743,14.476935878559164
Nevada,2014,223.488657950609,-1.3043023064911763,1.6778263887288147,-0.055805187335042354,14.851869712008492
Nevada,2015,284.11755006308107,-0.3601198038413159,1.586922984984898,-0.7525201196448317,14.869310610007675
Nevada,2016,282.57731058329097,-0.42062344054663375,0.7148117602951256,-1.1232483406029272,14.886941765370548
Nevada,2017,242.25319698515892,-0.7320777651788826,0.24391891427859017,-0.724735967750571,14.90477832224142
Nevada,2018,288.7097971607454,0.6357332681429987,-0.592291150862007,-1.919270372776306,14.924312422791504
Nevada,2019,312.2198312330483,0.5558847636841945,-0.9113604557284147,-2.1944645508454195,14.943931132313454
Nevada,2020,358.47901655025925,0.31810116430449464,-0.6742308373754294,-1.7334382585772108,14.959178745516699
New Jersey,2014,532.858057778053,0.8256291345822209,2.27752749358198,-0.38572003175777675,15.997878317301293
New Jersey,2015,533.8030950884253,1.1074010612080931,2.0655505669188896,-0.5949257071724509,15.998220528413482
New Jersey,2016,502.6154032012319,0.9906817558648094,1.1485204044172055,0.005038104076358907,15.998589331300636
New Jersey,2017,495.6038643375273,0.8439398398454705,0.6792976758044929,-0.02176333579652484,16.00022914931875
New Jersey,2018,531.3926536230857,1.9171810979879493,-0.5845881333100362,0.0034529811876204586,16.000632189232746
New Jersey,2019,444.8189446307823,1.599030678795506,-0.6681447522597161,-0.456564240831052,16.000579104790457
New Jersey,2020,376.5886383264108,1.816057052545145,-0.9519768622950581,0.5923236599249413,15.999579083833499
New Mexico,2014,308.57759602265,-3.5561242932358,0.8877565220785051,0.894149239784228,14.552787536226448
