State,Year,admission_rate_per_100k,admission_rate_lag2,neighbor_admission_rate_lag1,search_PC1,search_PC2,search_PC3,log_state_population
Ohio,2020,452.826625897732,538.4862731373597,423.5004041550869,2.551513425426155,-0.517658304081389,-1.1820833282779832,16.274519488061948
Oklahoma,2016,295.3049316178153,358.32250417419937,431.5955040324995,-1.1477638798803094,0.2525690737188291,1.4796995105600588,15.183677353089152
Oklahoma,2017,297.4373106379344,354.1730277165327,403.74975421289327,-0.5960198140194283,0.6833969940276223,1.330090630762619,15.185066103519842
Oklahoma,2018,240.90348442799876,295.3049316178153,407.21604715461757,0.537469921468214,1.7623738227891825,0.33750443195719276,15.18757616883343
Oklahoma,2019,267.63108115887286,297.4373106379344,414.2046517386716,0.7040951387467543,2.0050252371471777,0.25248382189022406,15.191925275732576
Oklahoma,2020,234.87841462345472,240.90348442799876,422.6955709138322,0.1290877487768907,1.5947635462515801,0.1687201406947854,15.196989091579432
Oregon,2016,252.85401333065903,306.3967315664539,272.37515585650846,0.17677175341150336,-0.6461809041011648,0.8935335895316752,15.224854963886184
Oregon,2017,215.80336479641903,299.85999897475256,253.373273986466,0.7279862115820063,-1.2359838681508477,0.3476285630212814,15.237966631338232
Oregon,2018,228.2756843609405,252.85401333065903,238.2807422492552,2.0078299532837436,-0.5420355974113593,-0.4178770965018176,15.246667857979991
Oregon,2019,215.83846364758463,215.80336479641903,261.7750262284915,2.867209266541611,-0.2333430676543751,-0.6203433248040221,15.254424883056325
Oregon,2020,226.33464945360225,228.2756843609405,267.3651545736052,3.1428661705866854,-0.27327908924232563,-1.3156141923727347,15.260429188588107
Pennsylvania,2016,495.36817076134525,564.0071067240591,600.1640402004456,2.070245189105426,-1.2329816891029874,0.5407252160427335,16.36405438530173
Pennsylvania,2017,497.8632132935887,544.1820295143691,498.2800720236514,1.8236042942951654,-1.1870998452685702,0.24444440432752407,16.36453993933635
