Merged_RHO_DATASET
State,Year,state_population,annual_inpatient_stays,admission_rate_per_100k,suicidal thoughts_lag1,suicide hotline_lag1,self harm_lag1,mental health crisis_lag1,suicide prevention_lag1,crisis hotline_lag1,psychiatric hospital_lag1,depression help_lag1
Massachusetts,2019,6894883.0,3869200.0,56116.97834466520,59.25,60.0,47.16666666666670,29.666666666666700,37.5,44.41666666666670,80.75,67.08333333333330
Massachusetts,2020,6893574.0,3545750.0,51435.5833418195,50.25,50.5,44.41666666666670,35.166666666666700,38.5,53.583333333333300,79.83333333333330,72.91666666666670
Massachusetts,2021,6996721.0,3650750.0,52178.01310070820,39.25,56.25,48.75,47.833333333333300,32.25,49.833333333333300,73.08333333333330,67.41666666666670
Massachusetts,2022,7025465.0,3773150.0,53706.76531731350,44.25,51.75,55.41666666666670,57.41666666666670,29.25,57.0,77.16666666666670,70.58333333333330
Massachusetts,2023,7073479.0,3717500.0,52555.46810840890,40.0,59.91666666666670,52.25,71.91666666666670,35.416666666666700,52.16666666666670,75.33333333333330,70.16666666666670
Michigan,2014,9932033.0,5934650.0,59752.62063668130,76.5,29.666666666666700,77.5,0.0,23.0,13.833333333333300,52.66666666666670,52.25
Michigan,2015,9934483.0,5969950.0,60093.21270165750,79.16666666666670,35.083333333333300,80.33333333333330,3.25,24.916666666666700,13.75,50.41666666666670,56.91666666666670
Michigan,2016,9954117.0,6008550.0,60362.461080174200,76.66666666666670,32.583333333333300,67.66666666666670,0.0,30.0,33.0,48.5,57.5
Michigan,2017,9976752.0,6045400.0,60594.8709559985,66.58333333333330,33.75,54.25,6.75,24.33333333333330,41.0,62.083333333333300,56.833333333333300
Michigan,2018,9987286.0,5922400.0,59299.39324857620,63.083333333333300,65.66666666666670,48.66666666666670,7.916666666666670,34.083333333333300,47.833333333333300,63.91666666666670,66.5
Michigan,2019,9984795.0,5851700.0,58606.11059115390,68.33333333333330,62.083333333333300,47.0,20.166666666666700,37.583333333333300,35.166666666666700,65.58333333333330,68.91666666666670
Michigan,2020,9966555.0,5238100.0,52556.77613779290,60.083333333333300,52.583333333333300,41.25,22.666666666666700,36.25,57.91666666666670,62.25,74.33333333333330
Michigan,2021,10042362.0,5400150.0,53773.70383581070,46.75,54.41666666666670,42.41666666666670,37.16666666666670,30.5,62.91666666666670,53.75,63.91666666666670
Michigan,2022,10043906.0,5143550.0,51210.65450035080,50.25,48.0,47.5,44.16666666666670,28.25,66.66666666666670,55.16666666666670,65.41666666666670
Michigan,2023,10062124.0,5225650.0,51933.86605054760,52.16666666666670,60.833333333333300,47.91666666666670,68.91666666666670,37.083333333333300,67.75,55.833333333333300,68.66666666666670
Minnesota,2014,5452665.0,2641350.0,48441.450189953000,61.0,27.25,70.16666666666670,10.666666666666700,19.83333333333330,4.5,53.333333333333300,51.583333333333300
Minnesota,2015,5484002.0,2695000.0,49142.943419787200,64.66666666666670,25.0,82.0,19.916666666666700,25.08333333333330,15.166666666666700,54.16666666666670,61.833333333333300
Minnesota,2016,5525360.0,2721000.0,49245.66001129340,60.0,28.83333333333330,79.16666666666670,28.0,31.33333333333330,25.916666666666700,58.41666666666670,63.583333333333300
Minnesota,2017,5569283.0,2844100.0,51067.61498742300,48.583333333333300,34.916666666666700,61.5,38.833333333333300,21.916666666666700,44.5,49.5,65.0
Minnesota,2018,5608762.0,2883050.0,51402.60898929210,54.833333333333300,51.16666666666670,56.25,39.16666666666670,31.33333333333330,55.25,62.16666666666670,69.5
Minnesota,2019,5640053.0,2746800.0,48701.670002037200,56.833333333333300,59.41666666666670,55.66666666666670,43.41666666666670,37.5,57.16666666666670,57.91666666666670,71.5
Minnesota,2020,5657342.0,2452600.0,43352.51430795590,49.16666666666670,49.91666666666670,52.083333333333300,44.5,37.25,64.08333333333330,56.833333333333300,75.33333333333330
Minnesota,2021,5714055.0,2489600.0,43569.75912902480,43.41666666666670,53.083333333333300,53.75,49.0,33.166666666666700,55.16666666666670,54.16666666666670,66.83333333333330
Minnesota,2022,5727565.0,2361600.0,41232.1815640678,48.25,49.5,59.66666666666670,54.91666666666670,28.666666666666700,49.333333333333300,57.91666666666670,64.25
Minnesota,2023,5752998.0,2422000.0,42099.78866670910,41.41666666666670,60.16666666666670,56.833333333333300,66.41666666666670,37.333333333333300,60.5,58.91666666666670,72.91666666666670
Mississippi,2014,2991892.0,1787550.0,59746.474805908800,15.833333333333300,6.333333333333330,19.75,0.0,3.333333333333330,0.0,8.333333333333330,20.666666666666700
Mississippi,2015,2990231.0,1766800.0,59085.73618559900,24.33333333333330,10.166666666666700,38.5,0.0,5.0,0.0,0.0,8.5
Mississippi,2016,2990595.0,1821100.0,60894.236765593500,7.666666666666670,7.25,28.666666666666700,0.0,6.333333333333330,8.333333333333330,0.0,33.083333333333300
Mississippi,2017,2990674.0,1802900.0,60284.06974481340,8.833333333333330,11.0,20.416666666666700,0.0,6.5,0.0,11.0,50.91666666666670
Mississippi,2018,2982879.0,1781600.0,59727.53169002160,23.75,47.833333333333300,19.83333333333330,0.0,22.0,0.0,4.833333333333330,52.41666666666670
Mississippi,2019,2978227.0,1789400.0,60082.72707218090,30.0,48.25,21.58333333333330,0.0,34.916666666666700,0.0,19.08333333333330,61.41666666666670
Mississippi,2020,2966786.0,1638600.0,55231.48619415090,26.5,49.41666666666670,19.666666666666700,0.0,36.16666666666670,0.0,4.833333333333330,54.333333333333300
Mississippi,2021,2947603.0,1612300.0,54698.68228523310,12.75,50.25,9.75,0.0,22.166666666666700,0.0,3.75,60.75
Mississippi,2022,2941237.0,1512250.0,51415.44187020630,16.0,30.666666666666700,18.916666666666700,0.0,13.583333333333300,3.4166666666666700,8.75,56.75
Mississippi,2023,2942470.0,1480650.0,50319.96927751180,25.416666666666700,65.75,27.0,8.083333333333330,32.833333333333300,0.0,19.5,62.91666666666670
Missouri,2014,6059130.0,3908700.0,64509.2612305727,56.5,20.0,62.5,0.0,16.833333333333300,15.0,48.66666666666670,46.083333333333300
Missouri,2015,6075411.0,3923000.0,64571.76312845340,57.583333333333300,24.0,76.33333333333330,13.083333333333300,17.166666666666700,19.666666666666700,60.0,55.083333333333300
Missouri,2016,6091384.0,3941850.0,64711.89470241900,52.583333333333300,26.33333333333330,78.25,0.0,20.08333333333330,7.916666666666670,63.16666666666670,61.25
Missouri,2017,6111382.0,3959250.0,64784.855536767300,48.16666666666670,33.416666666666700,52.333333333333300,5.333333333333330,22.0,13.0,71.41666666666670,63.083333333333300
Missouri,2018,6125986.0,3964750.0,64720.1936145463,49.41666666666670,51.91666666666670,53.16666666666670,16.25,31.166666666666700,29.58333333333330,74.75,65.58333333333330
Missouri,2019,6140475.0,3944950.0,64245.02990403840,49.833333333333300,53.66666666666670,48.25,9.75,38.333333333333300,37.66666666666670,77.5,72.08333333333330
Missouri,2020,6151548.0,3603500.0,58578.75123464860,44.25,43.25,41.91666666666670,7.416666666666670,34.166666666666700,28.416666666666700,77.08333333333330,73.16666666666670
Missouri,2021,6172551.0,3699000.0,59926.6008494705,34.5,48.0,43.25,27.416666666666700,27.58333333333330,30.0,66.91666666666670,71.5
Missouri,2022,6179285.0,3611000.0,58437.181648038600,37.5,42.5,48.91666666666670,45.5,27.0,39.333333333333300,68.75,67.16666666666670
Missouri,2023,6205956.0,3700850.0,59633.84207042400,34.833333333333300,51.583333333333300,43.333333333333300,56.25,32.166666666666700,38.16666666666670,73.91666666666670,73.91666666666670
Montana,2014,1022657.0,479650.0,46902.33382258180,0.0,0.0,7.25,0.0,10.083333333333300,0.0,0.0,0.0
Montana,2015,1031495.0,500050.0,48478.17972942190,0.0,0.0,7.916666666666670,0.0,10.666666666666700,0.0,8.333333333333330,6.916666666666670
Montana,2016,1042137.0,491350.0,47148.31159434890,0.0,0.0,8.083333333333330,0.0,6.333333333333330,0.0,0.0,0.0
Montana,2017,1053862.0,480850.0,45627.41611330520,0.0,13.083333333333300,7.333333333333330,0.0,23.08333333333330,0.0,0.0,10.583333333333300
Montana,2018,1061818.0,527600.0,49688.36467266520,8.333333333333330,32.916666666666700,14.25,0.0,13.666666666666700,0.0,0.0,33.916666666666700
Montana,2019,1070123.0,517950.0,48400.97820530910,0.0,49.75,5.583333333333330,0.0,35.333333333333300,7.833333333333330,4.5,4.333333333333330
Montana,2020,1080577.0,471100.0,43597.0782276506,7.166666666666670,37.0,19.58333333333330,0.0,19.666666666666700,0.0,0.0,19.75
Montana,2021,1106416.0,501400.0,45317.49360096020,6.833333333333330,50.0,11.0,0.0,14.0,0.0,0.0,30.0
Montana,2022,1121533.0,457600.0,40801.29608312910,0.0,43.083333333333300,18.08333333333330,0.0,21.25,8.333333333333330,0.0,10.5
Montana,2023,1130612.0,443800.0,39253.07709452930,0.0,52.91666666666670,30.666666666666700,0.0,27.916666666666700,0.0,0.0,45.91666666666670
Nebraska,2014,1879955.0,914100.0,48623.50428600690,15.5,0.0,35.916666666666700,0.0,3.4166666666666700,0.0,0.0,9.0
Nebraska,2015,1892059.0,933250.0,49324.57180246490,0.0,13.166666666666700,54.833333333333300,0.0,14.916666666666700,0.0,24.08333333333330,18.75
Nebraska,2016,1906483.0,1002300.0,52573.24612912890,0.0,6.416666666666670,59.66666666666670,0.0,18.5,0.0,7.0,41.16666666666670
Nebraska,2017,1916998.0,1014950.0,52944.76050574910,26.166666666666700,15.916666666666700,41.583333333333300,0.0,21.0,0.0,9.083333333333330,41.91666666666670
Nebraska,2018,1925512.0,998950.0,51879.70783874630,33.833333333333300,53.66666666666670,31.0,0.0,27.416666666666700,0.0,19.5,51.0
Nebraska,2019,1932571.0,1019150.0,52735.44930561410,38.583333333333300,53.5,40.25,0.0,29.0,0.0,26.58333333333330,68.83333333333330
Nebraska,2020,1937552.0,641450.0,33106.2082462819,22.75,48.0,30.0,0.0,29.666666666666700,12.5,19.58333333333330,66.0
Nebraska,2021,1964697.0,830800.0,42286.41872003670,25.0,49.41666666666670,31.08333333333330,0.0,27.33333333333330,0.0,23.75,54.5
Nebraska,2022,1972595.0,891150.0,45176.53142180730,16.833333333333300,42.333333333333300,40.0,0.0,22.75,0.0,31.25,52.16666666666670
Nebraska,2023,1988172.0,1026350.0,51622.79722277550,12.083333333333300,59.083333333333300,34.083333333333300,13.5,31.666666666666700,15.25,30.416666666666700,57.0
Nevada,2014,2818935.0,1358300.0,48184.86414195430,44.583333333333300,15.583333333333300,63.41666666666670,0.0,10.166666666666700,0.0,40.583333333333300,39.16666666666670
Nevada,2015,2868531.0,1400100.0,48808.954827401200,54.16666666666670,29.58333333333330,73.83333333333330,0.0,19.666666666666700,0.0,42.5,43.75
Nevada,2016,2919555.0,1469600.0,50336.43825857020,42.583333333333300,29.08333333333330,61.41666666666670,0.0,28.416666666666700,0.0,30.666666666666700,51.5
Nevada,2017,2972097.0,1497000.0,50368.47720649760,40.0,28.25,41.833333333333300,0.0,20.33333333333330,7.75,29.666666666666700,59.66666666666670
Nevada,2018,3030725.0,1637900.0,54043.17448795260,50.75,57.66666666666670,41.833333333333300,0.0,35.416666666666700,7.583333333333330,35.416666666666700,65.66666666666670
Nevada,2019,3090771.0,1634700.0,52889.71586701180,48.25,55.66666666666670,32.083333333333300,0.0,38.833333333333300,0.0,38.16666666666670,70.0
Nevada,2020,3138259.0,1583300.0,50451.54016924670,39.833333333333300,44.0,37.75,0.0,39.25,6.0,38.41666666666670,64.83333333333330
Nevada,2021,3148472.0,,,35.0,46.5,43.91666666666670,0.0,33.166666666666700,28.83333333333330,36.5,65.83333333333330
Nevada,2022,3177672.0,,,35.583333333333300,43.75,47.333333333333300,0.0,32.333333333333300,5.666666666666670,34.666666666666700,62.583333333333300
Nevada,2023,3211077.0,,,35.583333333333300,49.5,41.833333333333300,31.666666666666700,38.583333333333300,11.5,36.583333333333300,65.08333333333330
New Jersey,2014,8867277.0,4855700.0,54759.764468844300,75.66666666666670,22.58333333333330,80.5,0.0,23.166666666666700,12.0,78.83333333333330,49.083333333333300
New Jersey,2015,8870312.0,4777150.0,53855.49008873650,72.08333333333330,24.33333333333330,80.66666666666670,0.0,29.0,12.0,84.91666666666670,50.16666666666670
New Jersey,2016,8873584.0,4756800.0,53606.29932617980,56.583333333333300,26.416666666666700,67.41666666666670,8.25,27.83333333333330,20.58333333333330,80.66666666666670,49.833333333333300
New Jersey,2017,8888147.0,4539350.0,51071.95009263460,53.75,27.5,51.75,6.666666666666670,25.83333333333330,22.666666666666700,82.0,56.75
New Jersey,2018,8891730.0,4915950.0,55286.7664672679,51.91666666666670,46.41666666666670,45.0,16.916666666666700,35.25,37.583333333333300,77.33333333333330,62.66666666666670
New Jersey,2019,8891258.0,4358100.0,49015.56112757050,51.0,45.75,39.41666666666670,10.416666666666700,38.16666666666670,32.416666666666700,73.91666666666670,60.91666666666670
New Jersey,2020,8882371.0,3907500.0,43991.63241436320,46.91666666666670,35.083333333333300,35.5,27.08333333333330,36.16666666666670,35.083333333333300,77.0,65.25
New Jersey,2021,9266509.0,4290750.0,46303.84538557080,32.583333333333300,39.0,39.41666666666670,44.66666666666670,33.0,48.25,72.25,61.0
New Jersey,2022,9298402.0,4210200.0,45278.747896681600,35.416666666666700,33.666666666666700,48.0,41.75,26.58333333333330,35.416666666666700,67.66666666666670,59.66666666666670
New Jersey,2023,9395315.0,4319000.0,45969.720014709500,38.083333333333300,45.75,46.66666666666670,71.25,36.75,53.25,70.41666666666670,67.25
New Mexico,2014,2090236.0,868150.0,41533.58759489360,14.083333333333300,0.0,40.5,0.0,3.8333333333333300,0.0,7.5,7.166666666666670
New Mexico,2015,2090071.0,872600.0,41749.77787835920,5.416666666666670,15.416666666666700,41.41666666666670,0.0,13.5,0.0,6.833333333333330,14.0
New Mexico,2016,2092555.0,896100.0,42823.24717868830,14.583333333333300,11.333333333333300,34.166666666666700,0.0,18.416666666666700,0.0,0.0,25.58333333333330
New Mexico,2017,2092844.0,893600.0,42697.87905835310,32.75,17.0,35.166666666666700,0.0,16.916666666666700,0.0,6.0,46.0
New Mexico,2018,2093754.0,900750.0,43020.813333371500,21.58333333333330,48.583333333333300,31.916666666666700,8.333333333333330,28.33333333333330,0.0,35.083333333333300,55.5
New Mexico,2019,2099634.0,914400.0,43550.447363683400,34.0,59.41666666666670,37.75,0.0,27.916666666666700,12.5,37.083333333333300,65.5
New Mexico,2020,2106319.0,856000.0,40639.61821547450,20.25,57.16666666666670,29.33333333333330,0.0,30.666666666666700,6.083333333333330,40.0,59.25
New Mexico,2021,2117300.0,884050.0,41753.64851461770,5.666666666666670,51.91666666666670,26.5,6.75,27.33333333333330,0.0,40.833333333333300,54.66666666666670
New Mexico,2022,2112859.0,845950.0,40038.16629505330,3.083333333333330,43.0,33.833333333333300,6.166666666666670,23.166666666666700,10.666666666666700,70.16666666666670,60.75
New Mexico,2023,2119349.0,855850.0,40382.68355046760,3.25,63.333333333333300,41.66666666666670,10.916666666666700,36.5,14.333333333333300,44.75,72.58333333333330
New York,2014,19653431.0,11331800.0,57658.12595266450,74.08333333333330,25.83333333333330,76.33333333333330,10.166666666666700,25.75,24.58333333333330,83.33333333333330,56.25
New York,2015,19657321.0,11325600.0,57615.1755368903,70.0,26.33333333333330,79.91666666666670,18.166666666666700,28.75,31.666666666666700,76.75,58.833333333333300
New York,2016,19636391.0,11312600.0,57610.38268182780,63.583333333333300,28.666666666666700,66.75,25.75,30.75,42.91666666666670,79.58333333333330,64.41666666666670
New York,2017,19593849.0,11497000.0,58676.577532061200,51.583333333333300,29.666666666666700,52.66666666666670,23.08333333333330,27.58333333333330,38.66666666666670,81.08333333333330,65.5
New York,2018,19544098.0,11438850.0,58528.410981156600,51.41666666666670,47.333333333333300,51.583333333333300,28.916666666666700,35.583333333333300,42.0,85.58333333333330,76.33333333333330
New York,2019,19463131.0,11310200.0,58110.896956918200,54.0,50.41666666666670,53.0,37.16666666666670,44.083333333333300,44.66666666666670,89.5,80.91666666666670
New York,2020,19336776.0,10089050.0,52175.45055080540,42.91666666666670,38.16666666666670,44.583333333333300,42.25,40.25,43.0,80.83333333333330,77.08333333333330
New York,2021,19835345.0,10245350.0,51651.98790341180,36.833333333333300,41.833333333333300,49.41666666666670,49.5,33.833333333333300,52.16666666666670,74.41666666666670,77.08333333333330
New York,2022,19713025.0,10583750.0,53689.12178623020,33.666666666666700,38.583333333333300,55.91666666666670,53.833333333333300,29.83333333333330,46.25,78.75,71.5
New York,2023,19786543.0,10943300.0,55306.78097735420,36.833333333333300,46.5,56.75,87.33333333333330,39.333333333333300,54.66666666666670,83.5,79.08333333333330
North Carolina,2014,9937295.0,4841600.0,48721.50821727640,62.75,24.416666666666700,70.0,6.916666666666670,24.75,19.416666666666700,70.66666666666670,41.75
North Carolina,2015,10037218.0,4898350.0,48801.86920319950,65.33333333333330,31.416666666666700,83.5,0.0,25.58333333333330,10.916666666666700,63.5,49.66666666666670
North Carolina,2016,10161802.0,4921600.0,48432.3548126602,57.16666666666670,31.75,76.33333333333330,11.25,28.75,28.58333333333330,69.58333333333330,53.16666666666670
North Carolina,2017,10275758.0,5003450.0,48691.78507317900,52.5,32.833333333333300,53.0,17.166666666666700,22.75,37.333333333333300,59.0,52.5
North Carolina,2018,10391358.0,4997450.0,48092.36675321940,52.833333333333300,56.5,50.583333333333300,30.0,27.25,51.5,62.583333333333300,56.333333333333300
North Carolina,2019,10501384.0,5010400.0,47711.80636761780,55.75,55.333333333333300,45.333333333333300,29.166666666666700,31.83333333333330,41.583333333333300,67.41666666666670,61.16666666666670
North Carolina,2020,10600823.0,4533350.0,42764.13255838720,48.75,45.25,42.833333333333300,28.58333333333330,31.5,55.583333333333300,62.25,61.0
North Carolina,2021,10565503.0,4708100.0,44561.05875886840,38.91666666666670,48.5,44.41666666666670,42.333333333333300,29.08333333333330,57.333333333333300,59.91666666666670,61.083333333333300
North Carolina,2022,10705768.0,4536300.0,42372.48556105460,38.41666666666670,47.91666666666670,53.75,62.91666666666670,26.666666666666700,51.16666666666670,67.66666666666670,62.41666666666670
North Carolina,2023,10871849.0,4679500.0,43042.35645656960,42.91666666666670,61.833333333333300,53.75,75.66666666666670,37.16666666666670,72.16666666666670,70.75,68.66666666666670
North Dakota,2014,738736.0,401900.0,54403.73827727360,0.0,0.0,0.0,0.0,4.833333333333330,0.0,8.333333333333330,8.333333333333330
North Dakota,2015,755537.0,425150.0,56271.23489650410,0.0,0.0,14.25,0.0,0.0,0.0,0.0,5.25
North Dakota,2016,756114.0,456950.0,60434.00862832850,0.0,0.0,14.333333333333300,0.0,24.33333333333330,8.333333333333330,0.0,0.0
North Dakota,2017,756755.0,471250.0,62272.46598965320,0.0,0.0,0.0,0.0,6.833333333333330,0.0,0.0,5.416666666666670
North Dakota,2018,760062.0,447700.0,58903.08948480520,0.0,7.0,5.333333333333330,0.0,17.0,0.0,0.0,14.416666666666700
North Dakota,2019,763724.0,450750.0,59020.01246523610,0.0,29.666666666666700,9.333333333333330,0.0,6.083333333333330,0.0,0.0,12.0
North Dakota,2020,765309.0,423400.0,55324.05864820620,0.0,6.0,13.0,0.0,5.25,0.0,0.0,23.0
North Dakota,2021,777977.0,417300.0,53639.117865952300,0.0,38.25,3.5,0.0,7.666666666666670,0.0,0.0,14.0
North Dakota,2022,780191.0,423300.0,54255.9450185916,0.0,6.083333333333330,0.0,0.0,11.833333333333300,0.0,0.0,12.333333333333300
North Dakota,2023,787071.0,429700.0,54594.82054350880,0.0,33.833333333333300,7.416666666666670,0.0,13.833333333333300,3.8333333333333300,3.25,20.0
Ohio,2014,11606573.0,7255500.0,62511.99212721960,63.25,32.166666666666700,75.16666666666670,3.0,25.33333333333330,25.416666666666700,63.41666666666670,55.5
Ohio,2015,11622315.0,7139100.0,61425.80028161340,65.5,35.583333333333300,79.58333333333330,2.6666666666666700,27.33333333333330,25.0,64.5,58.5
Ohio,2016,11640060.0,7333150.0,62999.245708355500,55.75,39.66666666666670,77.58333333333330,4.25,30.5,46.083333333333300,64.41666666666670,68.66666666666670
Ohio,2017,11665706.0,7422250.0,63624.52473943710,52.583333333333300,41.16666666666670,53.41666666666670,13.083333333333300,26.83333333333330,51.91666666666670,67.91666666666670,62.583333333333300
Ohio,2018,11680892.0,7352100.0,62941.25482882640,52.833333333333300,67.08333333333330,47.333333333333300,14.25,30.58333333333330,53.91666666666670,75.25,67.33333333333330
Ohio,2019,11696507.0,7294850.0,62367.765008818400,55.0,65.41666666666670,46.0,28.916666666666700,38.083333333333300,54.75,75.41666666666670,75.16666666666670
Ohio,2020,11693217.0,6716700.0,57440.99335537860,51.75,55.0,37.583333333333300,28.58333333333330,36.0,63.16666666666670,77.91666666666670,75.33333333333330
Ohio,2021,11761443.0,6858300.0,58311.72246466700,38.583333333333300,57.083333333333300,40.25,34.25,30.75,61.75,61.91666666666670,69.91666666666670
Ohio,2022,11764950.0,6724400.0,57156.21400855930,39.25,54.25,48.16666666666670,43.5,28.75,73.66666666666670,76.08333333333330,69.33333333333330
Ohio,2023,11808390.0,7002300.0,59299.36257186630,41.25,63.5,47.16666666666670,60.583333333333300,35.5,76.91666666666670,78.16666666666670,75.25
Oklahoma,2014,3879187.0,2125500.0,54792.40882174540,42.333333333333300,14.0,61.083333333333300,7.333333333333330,19.08333333333330,0.0,35.666666666666700,43.66666666666670
Oklahoma,2015,3910518.0,2118500.0,54174.40860775990,61.583333333333300,20.416666666666700,59.083333333333300,8.333333333333330,19.08333333333330,0.0,30.416666666666700,39.833333333333300
Oklahoma,2016,3928143.0,2112150.0,53769.68201004900,57.083333333333300,25.916666666666700,51.833333333333300,0.0,19.58333333333330,0.0,23.75,40.91666666666670
Oklahoma,2017,3933602.0,2140100.0,54405.60585437980,51.0,26.83333333333330,51.333333333333300,0.0,24.83333333333330,0.0,32.666666666666700,59.5
Oklahoma,2018,3943488.0,2025600.0,51365.69453235310,40.333333333333300,59.583333333333300,49.833333333333300,0.0,35.083333333333300,0.0,67.0,56.5
Oklahoma,2019,3960676.0,2190300.0,55301.16576059240,57.75,59.66666666666670,44.0,0.0,36.833333333333300,0.0,50.333333333333300,63.91666666666670
Oklahoma,2020,3980783.0,1929700.0,48475.38788223320,44.75,50.16666666666670,35.75,0.0,31.58333333333330,0.0,55.41666666666670,67.08333333333330
Oklahoma,2021,3992760.0,1951050.0,48864.69509812760,45.75,54.583333333333300,34.416666666666700,10.583333333333300,29.666666666666700,8.166666666666670,53.25,61.41666666666670
Oklahoma,2022,4025327.0,1951850.0,48489.22832853080,43.583333333333300,43.91666666666670,41.16666666666670,17.0,26.25,8.333333333333330,58.66666666666670,64.5
Oklahoma,2023,4062716.0,1996750.0,49148.15606111770,29.33333333333330,63.25,44.083333333333300,40.41666666666670,33.333333333333300,13.166666666666700,62.0,70.16666666666670
Oregon,2014,3965447.0,1722850.0,43446.55217936340,33.333333333333300,18.916666666666700,57.0,5.5,13.5,10.75,42.75,41.333333333333300
Oregon,2015,4018542.0,1770850.0,44066.97752567970,34.25,18.08333333333330,57.66666666666670,11.75,14.916666666666700,3.583333333333330,23.416666666666700,35.5
Oregon,2016,4093271.0,1802300.0,44030.800794767800,47.833333333333300,33.833333333333300,63.66666666666670,23.5,20.916666666666700,17.5,34.416666666666700,49.66666666666670
Oregon,2017,4147294.0,1816200.0,43792.41018360410,49.5,36.41666666666670,58.75,34.916666666666700,21.0,26.166666666666700,47.833333333333300,48.91666666666670
Oregon,2018,4183538.0,1811600.0,43303.06071081460,52.833333333333300,56.833333333333300,53.75,36.25,28.58333333333330,36.583333333333300,64.66666666666670,64.08333333333330
Oregon,2019,4216116.0,1782550.0,42279.43443681340,64.66666666666670,59.75,58.41666666666670,48.0,37.75,26.83333333333330,60.833333333333300,71.5
Oregon,2020,4241507.0,1606800.0,37882.76195229670,55.25,60.41666666666670,52.0,48.333333333333300,44.75,40.083333333333300,66.33333333333330,71.66666666666670
Oregon,2021,4254691.0,1634350.0,38412.89531954260,41.66666666666670,60.91666666666670,56.16666666666670,54.75,30.916666666666700,61.16666666666670,70.16666666666670,67.83333333333330
Oregon,2022,4245964.0,1620600.0,38168.01084512260,44.16666666666670,52.583333333333300,68.0,56.5,29.33333333333330,33.416666666666700,58.0,74.5
Oregon,2023,4250392.0,1704450.0,40101.007154163700,48.083333333333300,64.33333333333330,66.0,79.58333333333330,39.66666666666670,62.0,69.75,70.58333333333330
Pennsylvania,2014,12792392.0,8173200.0,63891.1002727246,76.75,22.08333333333330,76.25,13.083333333333300,20.58333333333330,30.33333333333330,69.91666666666670,54.41666666666670
Pennsylvania,2015,12789838.0,8032600.0,62804.54842352190,69.16666666666670,24.83333333333330,80.16666666666670,24.08333333333330,27.33333333333330,39.25,72.58333333333330,60.5
Pennsylvania,2016,12788468.0,8000800.0,62562.61500595690,56.41666666666670,29.83333333333330,65.91666666666670,29.33333333333330,31.75,50.66666666666670,68.5,67.08333333333330
Pennsylvania,2017,12794679.0,7936350.0,62028.51982453020,61.25,30.916666666666700,51.083333333333300,26.666666666666700,28.666666666666700,49.333333333333300,74.16666666666670,67.75
Pennsylvania,2018,12809107.0,7851450.0,61295.84209109970,55.91666666666670,50.333333333333300,46.333333333333300,29.166666666666700,33.75,59.91666666666670,77.33333333333330,71.75
Pennsylvania,2019,12798883.0,7624750.0,59573.558098781000,56.5,51.833333333333300,43.833333333333300,31.166666666666700,41.75,58.0,77.16666666666670,74.5
Pennsylvania,2020,12783254.0,6956900.0,54421.98050668480,50.833333333333300,43.16666666666670,36.91666666666670,36.25,37.41666666666670,64.41666666666670,80.58333333333330,78.41666666666670
Pennsylvania,2021,13016628.0,7194200.0,55269.30630574980,42.75,43.833333333333300,42.41666666666670,41.16666666666670,31.33333333333330,64.5,71.33333333333330,70.5
Pennsylvania,2022,12984655.0,6786350.0,52264.38438295050,40.16666666666670,40.75,45.91666666666670,51.91666666666670,28.166666666666700,69.25,72.25,74.5
Pennsylvania,2023,13009406.0,7236900.0,55628.21238725270,41.583333333333300,49.75,45.75,66.66666666666670,34.916666666666700,73.75,77.66666666666670,76.33333333333330
Rhode Island,2014,1056511.0,603650.0,57136.177474725800,14.083333333333300,0.0,33.833333333333300,0.0,0.0,0.0,15.083333333333300,6.583333333333330
Rhode Island,2015,1056886.0,612850.0,57986.38642199820,0.0,8.083333333333330,37.5,0.0,0.0,0.0,0.0,5.083333333333330
Rhode Island,2016,1057816.0,620550.0,58663.321409394500,11.666666666666700,0.0,24.5,0.0,7.25,0.0,0.0,38.25
Rhode Island,2017,1056554.0,637600.0,60347.12849508880,4.833333333333330,0.0,9.5,0.0,6.833333333333330,0.0,8.166666666666670,19.08333333333330
Rhode Island,2018,1059338.0,620700.0,58593.196883336600,0.0,41.5,11.5,0.0,4.583333333333330,4.916666666666670,11.083333333333300,23.83333333333330
Rhode Island,2019,1058158.0,623000.0,58875.89566019440,4.083333333333330,26.08333333333330,22.08333333333330,0.0,16.25,0.0,7.0,32.416666666666700
Rhode Island,2020,1057125.0,554050.0,52411.020456426600,9.083333333333330,4.75,0.0,0.0,12.416666666666700,8.333333333333330,12.0,38.91666666666670
Rhode Island,2021,1097381.0,560550.0,51080.709434553700,5.666666666666670,40.333333333333300,22.416666666666700,0.0,11.75,4.333333333333330,26.416666666666700,29.666666666666700
Rhode Island,2022,1098275.0,517200.0,47092.03068448250,0.0,20.666666666666700,4.666666666666670,0.0,4.916666666666670,0.0,0.0,21.5
Rhode Island,2023,1101183.0,540150.0,49051.79248135870,5.75,56.91666666666670,11.333333333333300,0.0,21.416666666666700,0.0,19.33333333333330,40.41666666666670
South Carolina,2014,4826858.0,2502200.0,51839.10527303680,61.41666666666670,12.5,63.91666666666670,0.0,13.583333333333300,0.0,62.5,37.25
South Carolina,2015,4896006.0,2550300.0,52089.39694926840,79.25,19.0,76.0,0.0,28.08333333333330,0.0,49.41666666666670,43.66666666666670
